,Campus,Building,Room,Capacity,Date,Day,SurveyPercentage,Count,LogDate,Module,NoStudents,WeekNo
1201,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,30,2015-11-09 11:20:40,COMP30010,45,46/2015
1202,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,36,2015-11-09 11:25:46,COMP30010,45,46/2015
1203,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,35,2015-11-09 11:30:54,COMP30010,45,46/2015
1204,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,39,2015-11-09 11:36:00,COMP30010,45,46/2015
1205,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,42,2015-11-09 11:41:01,COMP30010,45,46/2015
1206,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,47,2015-11-09 11:46:21,COMP30010,45,46/2015
1207,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,52,2015-11-09 11:51:42,COMP30010,45,46/2015
1208,Belfield,Computer Science,B-003,90,2015-11-09 11:00:00,Mon,0.5,62,2015-11-09 11:57:25,COMP30010,45,46/2015
1209,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,50,2015-11-09 12:02:43,COMP20020,98,46/2015
1210,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,62,2015-11-09 12:07:29,COMP20020,98,46/2015
1211,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,64,2015-11-09 12:12:10,COMP20020,98,46/2015
1212,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,65,2015-11-09 12:17:04,COMP20020,98,46/2015
1213,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,66,2015-11-09 12:22:23,COMP20020,98,46/2015
1214,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,68,2015-11-09 12:27:15,COMP20020,98,46/2015
1215,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,67,2015-11-09 12:32:24,COMP20020,98,46/2015
1216,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,67,2015-11-09 12:37:20,COMP20020,98,46/2015
1217,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,65,2015-11-09 12:42:34,COMP20020,98,46/2015
1218,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,66,2015-11-09 12:47:41,COMP20020,98,46/2015
1219,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,66,2015-11-09 12:53:20,COMP20020,98,46/2015
1220,Belfield,Computer Science,B-004,220,2015-11-09 12:00:00,Mon,0.25,26,2015-11-09 12:58:57,COMP20020,98,46/2015
1221,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,20,2015-11-09 12:02:43,COMP30250,22,46/2015
1222,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,15,2015-11-09 12:07:29,COMP30250,22,46/2015
1223,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,13,2015-11-09 12:12:10,COMP30250,22,46/2015
1224,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,15,2015-11-09 12:17:04,COMP30250,22,46/2015
1225,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,17,2015-11-09 12:22:23,COMP30250,22,46/2015
1226,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,17,2015-11-09 12:27:15,COMP30250,22,46/2015
1227,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,18,2015-11-09 12:32:24,COMP30250,22,46/2015
1228,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,17,2015-11-09 12:37:20,COMP30250,22,46/2015
1229,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,16,2015-11-09 12:42:34,COMP30250,22,46/2015
1230,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,15,2015-11-09 12:47:41,COMP30250,22,46/2015
1231,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,24,2015-11-09 12:53:20,COMP30250,22,46/2015
1232,Belfield,Computer Science,B-002,90,2015-11-09 12:00:00,Mon,0.25,24,2015-11-09 12:58:57,COMP30250,22,46/2015
1233,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,51,2015-11-09 12:02:43,COMP30010,45,46/2015
1234,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,57,2015-11-09 12:07:29,COMP30010,45,46/2015
1235,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,55,2015-11-09 12:12:10,COMP30010,45,46/2015
1236,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,56,2015-11-09 12:17:04,COMP30010,45,46/2015
1237,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,59,2015-11-09 12:22:23,COMP30010,45,46/2015
1238,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,45,2015-11-09 12:27:15,COMP30010,45,46/2015
1239,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,43,2015-11-09 12:32:24,COMP30010,45,46/2015
1240,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,43,2015-11-09 12:37:20,COMP30010,45,46/2015
1241,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,49,2015-11-09 12:42:34,COMP30010,45,46/2015
1242,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,46,2015-11-09 12:47:41,COMP30010,45,46/2015
1243,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,37,2015-11-09 12:53:20,COMP30010,45,46/2015
1244,Belfield,Computer Science,B-003,90,2015-11-09 12:00:00,Mon,0.5,29,2015-11-09 12:58:57,COMP30010,45,46/2015
1245,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,3,2015-11-09 13:04:04,,,46/2015
1246,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,2,2015-11-09 13:08:54,,,46/2015
1247,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,2,2015-11-09 13:13:38,,,46/2015
1248,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,3,2015-11-09 13:18:25,,,46/2015
1249,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,2,2015-11-09 13:23:33,,,46/2015
1250,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,5,2015-11-09 13:28:37,,,46/2015
1251,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,9,2015-11-09 13:33:44,,,46/2015
1252,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,11,2015-11-09 13:38:52,,,46/2015
1253,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,12,2015-11-09 13:44:03,,,46/2015
1254,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,12,2015-11-09 13:49:13,,,46/2015
1255,Belfield,Computer Science,B-004,220,2015-11-09 13:00:00,Mon,0.25,15,2015-11-09 13:54:37,,,46/2015
1256,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,22,2015-11-09 13:04:04,COMP41690,60,46/2015
1257,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,32,2015-11-09 13:08:54,COMP41690,60,46/2015
1258,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,37,2015-11-09 13:13:38,COMP41690,60,46/2015
1259,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,35,2015-11-09 13:18:25,COMP41690,60,46/2015
1260,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,35,2015-11-09 13:23:33,COMP41690,60,46/2015
1261,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,34,2015-11-09 13:28:37,COMP41690,60,46/2015
1262,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,37,2015-11-09 13:33:44,COMP41690,60,46/2015
1263,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,36,2015-11-09 13:38:52,COMP41690,60,46/2015
1264,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,38,2015-11-09 13:44:03,COMP41690,60,46/2015
1265,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,30,2015-11-09 13:49:13,COMP41690,60,46/2015
1266,Belfield,Computer Science,B-002,90,2015-11-09 13:00:00,Mon,0.25,20,2015-11-09 13:54:37,COMP41690,60,46/2015
1267,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,23,2015-11-09 13:04:04,,,46/2015
1268,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,26,2015-11-09 13:08:54,,,46/2015
1269,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,25,2015-11-09 13:13:38,,,46/2015
1270,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,27,2015-11-09 13:18:25,,,46/2015
1271,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,29,2015-11-09 13:23:33,,,46/2015
1272,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,31,2015-11-09 13:28:37,,,46/2015
1273,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,30,2015-11-09 13:33:44,,,46/2015
1274,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,32,2015-11-09 13:38:52,,,46/2015
1275,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,28,2015-11-09 13:44:03,,,46/2015
1276,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,25,2015-11-09 13:49:13,,,46/2015
1277,Belfield,Computer Science,B-003,90,2015-11-09 13:00:00,Mon,0.25,32,2015-11-09 13:54:37,,,46/2015
1278,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,24,2015-11-09 14:00:31,SCI30060,66,46/2015
1279,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,42,2015-11-09 14:05:31,SCI30060,66,46/2015
1280,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,43,2015-11-09 14:09:46,SCI30060,66,46/2015
1281,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,42,2015-11-09 14:14:31,SCI30060,66,46/2015
1282,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,43,2015-11-09 14:19:20,SCI30060,66,46/2015
1283,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,42,2015-11-09 14:24:23,SCI30060,66,46/2015
1284,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,44,2015-11-09 14:29:21,SCI30060,66,46/2015
1285,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,43,2015-11-09 14:34:31,SCI30060,66,46/2015
1286,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,43,2015-11-09 14:39:38,SCI30060,66,46/2015
1287,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,45,2015-11-09 14:45:02,SCI30060,66,46/2015
1288,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,45,2015-11-09 14:50:13,SCI30060,66,46/2015
1289,Belfield,Computer Science,B-004,220,2015-11-09 14:00:00,Mon,0.25,44,2015-11-09 14:55:49,SCI30060,66,46/2015
1290,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,21,2015-11-09 14:00:31,COMP30260,18,46/2015
1291,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,14,2015-11-09 14:05:31,COMP30260,18,46/2015
1292,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,17,2015-11-09 14:09:46,COMP30260,18,46/2015
1293,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,11,2015-11-09 14:14:31,COMP30260,18,46/2015
1294,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,11,2015-11-09 14:19:20,COMP30260,18,46/2015
1295,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,12,2015-11-09 14:24:23,COMP30260,18,46/2015
1296,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,11,2015-11-09 14:29:21,COMP30260,18,46/2015
1297,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,12,2015-11-09 14:34:31,COMP30260,18,46/2015
1298,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,11,2015-11-09 14:39:38,COMP30260,18,46/2015
1299,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,11,2015-11-09 14:45:02,COMP30260,18,46/2015
1300,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,10,2015-11-09 14:50:13,COMP30260,18,46/2015
1301,Belfield,Computer Science,B-002,90,2015-11-09 14:00:00,Mon,0.25,15,2015-11-09 14:55:49,COMP30260,18,46/2015
1302,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,29,2015-11-09 14:00:31,COMP30010,33,46/2015
1303,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,28,2015-11-09 14:05:31,COMP30010,33,46/2015
1304,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,29,2015-11-09 14:09:46,COMP30010,33,46/2015
1305,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,33,2015-11-09 14:14:31,COMP30010,33,46/2015
1306,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,34,2015-11-09 14:19:20,COMP30010,33,46/2015
1307,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,34,2015-11-09 14:24:23,COMP30010,33,46/2015
1308,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,34,2015-11-09 14:29:21,COMP30010,33,46/2015
1309,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,34,2015-11-09 14:34:31,COMP30010,33,46/2015
1310,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,36,2015-11-09 14:39:38,COMP30010,33,46/2015
1311,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,36,2015-11-09 14:45:02,COMP30010,33,46/2015
1312,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,38,2015-11-09 14:50:13,COMP30010,33,46/2015
1313,Belfield,Computer Science,B-003,90,2015-11-09 14:00:00,Mon,0.25,42,2015-11-09 14:55:49,COMP30010,33,46/2015
1314,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,29,2015-11-09 15:01:15,COMP41110,19,46/2015
1315,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,52,2015-11-09 15:06:13,COMP41110,19,46/2015
1316,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,66,2015-11-09 15:10:54,COMP41110,19,46/2015
1317,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,74,2015-11-09 15:15:24,COMP41110,19,46/2015
1318,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,75,2015-11-09 15:20:31,COMP41110,19,46/2015
1319,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,79,2015-11-09 15:25:37,COMP41110,19,46/2015
1320,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,77,2015-11-09 15:30:34,COMP41110,19,46/2015
1321,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,81,2015-11-09 15:35:46,COMP41110,19,46/2015
1322,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,79,2015-11-09 15:40:42,COMP41110,19,46/2015
1323,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,78,2015-11-09 15:45:50,COMP41110,19,46/2015
1324,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,80,2015-11-09 15:51:06,COMP41110,19,46/2015
1325,Belfield,Computer Science,B-004,220,2015-11-09 15:00:00,Mon,0.5,78,2015-11-09 15:56:39,COMP41110,19,46/2015
1326,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,13,2015-11-09 15:01:15,,,46/2015
1327,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,9,2015-11-09 15:06:13,,,46/2015
1328,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,12,2015-11-09 15:10:54,,,46/2015
1329,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,9,2015-11-09 15:15:24,,,46/2015
1330,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,11,2015-11-09 15:20:31,,,46/2015
1331,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,14,2015-11-09 15:25:37,,,46/2015
1332,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,15,2015-11-09 15:30:34,,,46/2015
1333,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,16,2015-11-09 15:35:46,,,46/2015
1334,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,17,2015-11-09 15:40:42,,,46/2015
1335,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,19,2015-11-09 15:45:50,,,46/2015
1336,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,21,2015-11-09 15:51:06,,,46/2015
1337,Belfield,Computer Science,B-002,90,2015-11-09 15:00:00,Mon,0.25,26,2015-11-09 15:56:39,,,46/2015
1338,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,39,2015-11-09 15:01:15,COMP30010,33,46/2015
1339,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,34,2015-11-09 15:06:13,COMP30010,33,46/2015
1340,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,29,2015-11-09 15:10:54,COMP30010,33,46/2015
1341,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,25,2015-11-09 15:15:24,COMP30010,33,46/2015
1342,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,28,2015-11-09 15:20:31,COMP30010,33,46/2015
1343,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,28,2015-11-09 15:25:37,COMP30010,33,46/2015
1344,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,28,2015-11-09 15:30:34,COMP30010,33,46/2015
1345,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,27,2015-11-09 15:35:46,COMP30010,33,46/2015
1346,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,25,2015-11-09 15:40:42,COMP30010,33,46/2015
1347,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,24,2015-11-09 15:45:50,COMP30010,33,46/2015
1348,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,20,2015-11-09 15:51:06,COMP30010,33,46/2015
1349,Belfield,Computer Science,B-003,90,2015-11-09 15:00:00,Mon,0.25,19,2015-11-09 15:56:39,COMP30010,33,46/2015
1350,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,59,2015-11-09 16:01:53,,,46/2015
1351,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,27,2015-11-09 16:06:39,,,46/2015
1352,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,11,2015-11-09 16:11:25,,,46/2015
1353,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,8,2015-11-09 16:16:38,,,46/2015
1354,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,7,2015-11-09 16:21:21,,,46/2015
1355,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,9,2015-11-09 16:26:24,,,46/2015
1356,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,6,2015-11-09 16:31:37,,,46/2015
1357,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,5,2015-11-09 16:36:41,,,46/2015
1358,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,6,2015-11-09 16:41:46,,,46/2015
1359,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,5,2015-11-09 16:46:48,,,46/2015
1360,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,6,2015-11-09 16:51:58,,,46/2015
1361,Belfield,Computer Science,B-004,220,2015-11-09 16:00:00,Mon,0.25,6,2015-11-09 16:57:04,,,46/2015
1362,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,42,2015-11-09 16:01:53,COMP40660,53,46/2015
1363,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,51,2015-11-09 16:06:39,COMP40660,53,46/2015
1364,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,64,2015-11-09 16:11:25,COMP40660,53,46/2015
1365,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,76,2015-11-09 16:16:38,COMP40660,53,46/2015
1366,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,75,2015-11-09 16:21:21,COMP40660,53,46/2015
1367,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,73,2015-11-09 16:26:24,COMP40660,53,46/2015
1368,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,73,2015-11-09 16:31:37,COMP40660,53,46/2015
1369,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,70,2015-11-09 16:36:41,COMP40660,53,46/2015
1370,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,68,2015-11-09 16:41:46,COMP40660,53,46/2015
1371,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,62,2015-11-09 16:46:48,COMP40660,53,46/2015
1372,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,61,2015-11-09 16:51:58,COMP40660,53,46/2015
1373,Belfield,Computer Science,B-002,90,2015-11-09 16:00:00,Mon,0.25,56,2015-11-09 16:57:04,COMP40660,53,46/2015
1374,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,11,2015-11-09 16:01:53,COMP30060,35,46/2015
1375,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,9,2015-11-09 16:06:39,COMP30060,35,46/2015
1376,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,14,2015-11-09 16:11:25,COMP30060,35,46/2015
1377,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,12,2015-11-09 16:16:38,COMP30060,35,46/2015
1378,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,12,2015-11-09 16:21:21,COMP30060,35,46/2015
1379,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,10,2015-11-09 16:26:24,COMP30060,35,46/2015
1380,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,13,2015-11-09 16:31:37,COMP30060,35,46/2015
1381,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,16,2015-11-09 16:36:41,COMP30060,35,46/2015
1382,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,17,2015-11-09 16:41:46,COMP30060,35,46/2015
1383,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,14,2015-11-09 16:46:48,COMP30060,35,46/2015
1384,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,12,2015-11-09 16:51:58,COMP30060,35,46/2015
1385,Belfield,Computer Science,B-003,90,2015-11-09 16:00:00,Mon,0.25,10,2015-11-09 16:57:04,COMP30060,35,46/2015
1386,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,51,2015-11-10 09:03:59,COMP41450 & COMP30120,143,46/2015
1387,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,68,2015-11-10 09:09:19,COMP41450 & COMP30120,143,46/2015
1388,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,64,2015-11-10 09:13:34,COMP41450 & COMP30120,143,46/2015
1389,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,65,2015-11-10 09:18:48,COMP41450 & COMP30120,143,46/2015
1390,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,69,2015-11-10 09:23:22,COMP41450 & COMP30120,143,46/2015
1391,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,67,2015-11-10 09:28:23,COMP41450 & COMP30120,143,46/2015
1392,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,70,2015-11-10 09:33:32,COMP41450 & COMP30120,143,46/2015
1393,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,68,2015-11-10 09:38:33,COMP41450 & COMP30120,143,46/2015
1394,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,68,2015-11-10 09:43:46,COMP41450 & COMP30120,143,46/2015
1395,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,68,2015-11-10 09:48:39,COMP41450 & COMP30120,143,46/2015
1396,Belfield,Computer Science,B-004,220,2015-11-10 09:00:00,Tue,0.25,24,2015-11-10 09:55:38,COMP41450 & COMP30120,143,46/2015
1397,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:03:59,,,46/2015
1398,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:09:19,,,46/2015
1399,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:13:34,,,46/2015
1400,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,0,2015-11-10 09:18:48,,,46/2015
1401,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,2,2015-11-10 09:23:22,,,46/2015
1402,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:28:23,,,46/2015
1403,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:33:32,,,46/2015
1404,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:38:33,,,46/2015
1405,Belfield,Computer Science,B-002,90,2015-11-10 09:00:00,Tue,0.0,1,2015-11-10 09:43:46,,,46/2015
